Entity,Code,Day,people_fully_vaccinated
Kansas,,2021-04-26,877245
Kansas,,2021-04-27,879588
Kansas,,2021-04-28,890014
Kansas,,2021-04-29,902408
Kansas,,2021-04-30,916534
Kansas,,2021-05-01,932563
Kansas,,2021-05-02,947002
Kansas,,2021-05-03,948920
Kansas,,2021-05-04,951548
Kansas,,2021-05-05,959289
Kansas,,2021-05-06,970096
Kansas,,2021-05-07,994177
Kansas,,2021-05-08,1004898
Kansas,,2021-05-09,1017851
Kansas,,2021-05-10,1022189
Kansas,,2021-05-11,1027386
Kansas,,2021-05-12,1035381
Kansas,,2021-05-13,1040979
Kansas,,2021-05-14,1047374
Kansas,,2021-05-15,1054355
Kansas,,2021-05-16,1061051
Kansas,,2021-05-17,1062451
Kansas,,2021-05-18,1064359
Kansas,,2021-05-19,1069440
Kansas,,2021-05-20,1073596
Kansas,,2021-05-21,1078293
Kansas,,2021-05-22,1083918
Kansas,,2021-05-23,1090377
Kansas,,2021-05-24,1092132
Kansas,,2021-05-25,1094472
Kansas,,2021-05-26,1101730
Kansas,,2021-05-27,1104499
Kansas,,2021-05-28,1107774
Kansas,,2021-05-29,1114619
Kansas,,2021-05-30,1118762
Kansas,,2021-06-01,1120823
Kansas,,2021-06-02,1121715
Kansas,,2021-06-03,1122149
Kansas,,2021-06-04,1128526
Kansas,,2021-06-05,1128789
Kansas,,2021-06-06,1132108
Kansas,,2021-06-07,1134750
Kansas,,2021-06-08,1143777
Kansas,,2021-06-09,1144230
Kansas,,2021-06-10,1148616
Kansas,,2021-06-11,1152699
Kansas,,2021-06-12,1157773
Kansas,,2021-06-13,1163379
Kansas,,2021-06-14,1164788
Kansas,,2021-06-15,1171599
Kansas,,2021-06-16,1175638
Kentucky,,2021-01-12,6335
Kentucky,,2021-01-13,7725
Kentucky,,2021-01-15,10672
Kentucky,,2021-01-19,12911
Kentucky,,2021-01-20,13829
Kentucky,,2021-01-21,15699
Kentucky,,2021-01-22,22568
Kentucky,,2021-01-23,25566
Kentucky,,2021-01-24,29346
Kentucky,,2021-01-25,30010
Kentucky,,2021-01-26,30633
Kentucky,,2021-01-27,36054
Kentucky,,2021-01-28,43142
Kentucky,,2021-01-29,52251
Kentucky,,2021-01-30,59367
Kentucky,,2021-01-31,64890
Kentucky,,2021-02-01,66077
Kentucky,,2021-02-02,66852
Kentucky,,2021-02-03,73264
Kentucky,,2021-02-04,81502
Kentucky,,2021-02-05,93651
Kentucky,,2021-02-06,108050
Kentucky,,2021-02-07,122785
Kentucky,,2021-02-08,127793
Kentucky,,2021-02-09,129862
Kentucky,,2021-02-10,139605
Kentucky,,2021-02-11,151297
Kentucky,,2021-02-12,165324
Kentucky,,2021-02-13,172518
Kentucky,,2021-02-14,187643
Kentucky,,2021-02-16,198180
Kentucky,,2021-02-17,202064
Kentucky,,2021-02-18,205575
Kentucky,,2021-02-19,228157
Kentucky,,2021-02-20,236951
Kentucky,,2021-02-21,253857
Kentucky,,2021-02-22,267789
Kentucky,,2021-02-23,274244
Kentucky,,2021-02-24,285516
Kentucky,,2021-02-25,300918
Kentucky,,2021-02-26,316028
Kentucky,,2021-02-27,329060
Kentucky,,2021-02-28,348731
Kentucky,,2021-03-01,358604
Kentucky,,2021-03-02,361821
Kentucky,,2021-03-03,369729
Kentucky,,2021-03-04,382469
Kentucky,,2021-03-05,397436
Kentucky,,2021-03-06,413054
Kentucky,,2021-03-07,430613
Kentucky,,2021-03-08,443361
Kentucky,,2021-03-09,448228
Kentucky,,2021-03-10,456204
Kentucky,,2021-03-11,467334
Kentucky,,2021-03-12,484809
Kentucky,,2021-03-13,517761
Kentucky,,2021-03-14,520049
Kentucky,,2021-03-15,535241
Kentucky,,2021-03-16,543741
Kentucky,,2021-03-17,559194
Kentucky,,2021-03-18,571138
Kentucky,,2021-03-19,589338
Kentucky,,2021-03-20,601427
Kentucky,,2021-03-21,617681
Kentucky,,2021-03-22,630399
Kentucky,,2021-03-23,635620
Kentucky,,2021-03-24,644909
Kentucky,,2021-03-25,661734
Kentucky,,2021-03-26,681481
Kentucky,,2021-03-27,707589
Kentucky,,2021-03-28,731464
Kentucky,,2021-03-29,752613
Kentucky,,2021-03-30,761804
Kentucky,,2021-03-31,775208
Kentucky,,2021-04-01,798150
Kentucky,,2021-04-02,827294
Kentucky,,2021-04-03,861916
Kentucky,,2021-04-04,888314
Kentucky,,2021-04-05,903711
Kentucky,,2021-04-06,906780
Kentucky,,2021-04-07,926086
Kentucky,,2021-04-08,953326
Kentucky,,2021-04-09,989952
Kentucky,,2021-04-10,1027903
Kentucky,,2021-04-11,1060594
Kentucky,,2021-04-12,1072660
Kentucky,,2021-04-13,1077734
Kentucky,,2021-04-14,1111018
Kentucky,,2021-04-15,1141656
Kentucky,,2021-04-16,1172523
Kentucky,,2021-04-17,1202995
Kentucky,,2021-04-18,1232184
Kentucky,,2021-04-19,1243861
Kentucky,,2021-04-20,1249544
Kentucky,,2021-04-21,1262794
Kentucky,,2021-04-22,1284621
Kentucky,,2021-04-23,1313783
Kentucky,,2021-04-24,1336408
Kentucky,,2021-04-25,1355086
Kentucky,,2021-04-26,1365608
Kentucky,,2021-04-27,1369640
Kentucky,,2021-04-28,1383438
Kentucky,,2021-04-29,1400209
Kentucky,,2021-04-30,1420964
Kentucky,,2021-05-01,1437837
Kentucky,,2021-05-02,1449769
Kentucky,,2021-05-03,1451815
Kentucky,,2021-05-04,1456343
Kentucky,,2021-05-05,1468543
Kentucky,,2021-05-06,1487289
Kentucky,,2021-05-07,1503235
Kentucky,,2021-05-08,1517958
Kentucky,,2021-05-09,1535295
Kentucky,,2021-05-10,1546045
Kentucky,,2021-05-11,1558848
Kentucky,,2021-05-12,1569598
Kentucky,,2021-05-13,1580321
Kentucky,,2021-05-14,1591177
Kentucky,,2021-05-15,1603566
Kentucky,,2021-05-16,1616632
Kentucky,,2021-05-17,1620902
Kentucky,,2021-05-18,1624639
Kentucky,,2021-05-19,1633543
Kentucky,,2021-05-20,1642449
Kentucky,,2021-05-21,1652655
Kentucky,,2021-05-22,1664330
Kentucky,,2021-05-23,1672101
Kentucky,,2021-05-24,1676350
Kentucky,,2021-05-25,1678845
Kentucky,,2021-05-26,1686127
Kentucky,,2021-05-27,1694560
Kentucky,,2021-05-28,1700916
Kentucky,,2021-05-29,1708522
Kentucky,,2021-05-30,1716025
Kentucky,,2021-06-01,1721098
Kentucky,,2021-06-02,1722417
Kentucky,,2021-06-03,1728826
Kentucky,,2021-06-04,1734544
Kentucky,,2021-06-05,1734981
Kentucky,,2021-06-06,1749836
Kentucky,,2021-06-07,1755780
Kentucky,,2021-06-08,1760081
Kentucky,,2021-06-09,1765195
Kentucky,,2021-06-10,1776089
Kentucky,,2021-06-11,1776807
Kentucky,,2021-06-12,1790975
Kentucky,,2021-06-13,1801992
Kentucky,,2021-06-14,1823894
Kentucky,,2021-06-15,1831332
Kentucky,,2021-06-16,1831498
Long Term Care,,2021-01-12,2429
Long Term Care,,2021-01-13,16900
Louisiana,,2021-01-12,18314
Louisiana,,2021-01-13,21634
Louisiana,,2021-01-15,30416
Louisiana,,2021-01-19,33967
Louisiana,,2021-01-20,35049
Louisiana,,2021-01-21,38095
Louisiana,,2021-01-22,40385
Louisiana,,2021-01-23,41788
Louisiana,,2021-01-24,42520
Louisiana,,2021-01-25,43151
Louisiana,,2021-01-26,43189
Louisiana,,2021-01-27,46954
Louisiana,,2021-01-28,51583
Louisiana,,2021-01-29,58132
Louisiana,,2021-01-30,65136
Louisiana,,2021-01-31,73436
Louisiana,,2021-02-01,85872
Louisiana,,2021-02-02,96606
Louisiana,,2021-02-03,104070
Louisiana,,2021-02-04,115629
Louisiana,,2021-02-05,131355
Louisiana,,2021-02-06,150219
Louisiana,,2021-02-07,167576
Louisiana,,2021-02-08,176580
Louisiana,,2021-02-09,180112
Louisiana,,2021-02-10,189574
Louisiana,,2021-02-11,189574
Louisiana,,2021-02-12,217681
Louisiana,,2021-02-13,232766
Louisiana,,2021-02-14,248848
Louisiana,,2021-02-16,255269
Louisiana,,2021-02-17,258404
Louisiana,,2021-02-18,259851
Louisiana,,2021-02-19,285057
Louisiana,,2021-02-20,293295
Louisiana,,2021-02-21,301923
Louisiana,,2021-02-22,302205
Louisiana,,2021-02-23,304651
Louisiana,,2021-02-24,312695
Louisiana,,2021-02-25,325913
Louisiana,,2021-02-26,343923
Louisiana,,2021-02-27,361607
Louisiana,,2021-02-28,374818
Louisiana,,2021-03-01,379791
Louisiana,,2021-03-02,381780
Louisiana,,2021-03-03,389540
Louisiana,,2021-03-04,401946
Louisiana,,2021-03-05,418275
Louisiana,,2021-03-06,418865
Louisiana,,2021-03-07,419762
Louisiana,,2021-03-08,461597
Louisiana,,2021-03-09,465217
Louisiana,,2021-03-10,475726
Louisiana,,2021-03-11,487828
Louisiana,,2021-03-12,505211
Louisiana,,2021-03-13,540820
Louisiana,,2021-03-14,540865
Louisiana,,2021-03-15,550112
Louisiana,,2021-03-16,554135
Louisiana,,2021-03-17,563448
Louisiana,,2021-03-18,563914
Louisiana,,2021-03-19,588561
Louisiana,,2021-03-20,605878
Louisiana,,2021-03-21,620467
Louisiana,,2021-03-22,628583
Louisiana,,2021-03-23,631472
Louisiana,,2021-03-24,643026
Louisiana,,2021-03-25,655710
Louisiana,,2021-03-26,673816
Louisiana,,2021-03-27,696039
Louisiana,,2021-03-28,719571
Louisiana,,2021-03-29,735056
Louisiana,,2021-03-30,739320
Louisiana,,2021-03-31,758829
Louisiana,,2021-04-01,780225
Louisiana,,2021-04-02,805242
Louisiana,,2021-04-03,833412
Louisiana,,2021-04-04,846771
Louisiana,,2021-04-05,855263
Louisiana,,2021-04-06,855231
Louisiana,,2021-04-07,870909
Louisiana,,2021-04-08,893502
Louisiana,,2021-04-09,918167
Louisiana,,2021-04-10,943720
Louisiana,,2021-04-11,967358
Louisiana,,2021-04-12,978932
Louisiana,,2021-04-13,985901
Louisiana,,2021-04-14,991200
Louisiana,,2021-04-15,1017907
Louisiana,,2021-04-16,1041033
Louisiana,,2021-04-17,1062823
Louisiana,,2021-04-18,1083119
Louisiana,,2021-04-19,1095418
Louisiana,,2021-04-20,1102477
Louisiana,,2021-04-21,1119639
Louisiana,,2021-04-22,1139692
Louisiana,,2021-04-23,1161411
Louisiana,,2021-04-24,1180168
Louisiana,,2021-04-25,1196740
Louisiana,,2021-04-26,1204822
Louisiana,,2021-04-27,1208193
Louisiana,,2021-04-28,1221651
Louisiana,,2021-04-29,1237218
Louisiana,,2021-04-30,1237494
Louisiana,,2021-05-01,1238226
Louisiana,,2021-05-02,1238388
Louisiana,,2021-05-03,1250722
Louisiana,,2021-05-04,1252156
Louisiana,,2021-05-05,1252525
Louisiana,,2021-05-06,1303293
Louisiana,,2021-05-07,1314693
Louisiana,,2021-05-08,1315113
Louisiana,,2021-05-09,1333541
Louisiana,,2021-05-10,1338783
Louisiana,,2021-05-11,1342255
Louisiana,,2021-05-12,1349012
Louisiana,,2021-05-13,1356658
Louisiana,,2021-05-14,1363710
Louisiana,,2021-05-15,1371256
Louisiana,,2021-05-16,1371673
Louisiana,,2021-05-17,1371788
Louisiana,,2021-05-18,1383370
Louisiana,,2021-05-19,1389079
Louisiana,,2021-05-20,1394985
Louisiana,,2021-05-21,1402829
Louisiana,,2021-05-22,1411085
Louisiana,,2021-05-23,1416765
Louisiana,,2021-05-24,1419939
Louisiana,,2021-05-25,1421591
Louisiana,,2021-05-26,1426743
Louisiana,,2021-05-27,1432609
Louisiana,,2021-05-28,1438154
Louisiana,,2021-05-29,1444242
Louisiana,,2021-05-30,1451205
Louisiana,,2021-06-01,1455285
Louisiana,,2021-06-02,1457418
Louisiana,,2021-06-03,1462006
Louisiana,,2021-06-04,1467057
Louisiana,,2021-06-05,1473551
Louisiana,,2021-06-06,1473697
Louisiana,,2021-06-07,1484189
Louisiana,,2021-06-08,1486603
Louisiana,,2021-06-09,1492062
Louisiana,,2021-06-10,1498902
Louisiana,,2021-06-11,1498958
Louisiana,,2021-06-12,1506158
Louisiana,,2021-06-13,1513114
Louisiana,,2021-06-14,1535782
Louisiana,,2021-06-15,1539268
Louisiana,,2021-06-16,1546253
Maine,,2021-01-12,4518
Maine,,2021-01-13,5182
Maine,,2021-01-15,8274
Maine,,2021-01-19,10018
Maine,,2021-01-20,10661
Maine,,2021-01-21,12071
Maine,,2021-01-22,14893
Maine,,2021-01-23,17562
Maine,,2021-01-24,19151
Maine,,2021-01-25,19873
Maine,,2021-01-26,20096
Maine,,2021-01-27,21707
Maine,,2021-01-28,24925
Maine,,2021-01-29,28255
Maine,,2021-01-30,31055
Maine,,2021-01-31,33121
Maine,,2021-02-01,34299
Maine,,2021-02-02,34299
Maine,,2021-02-03,34299
Maine,,2021-02-04,36870
Maine,,2021-02-05,38542
Maine,,2021-02-06,40806
Maine,,2021-02-07,44447
Maine,,2021-02-08,44447
Maine,,2021-02-09,47770
Maine,,2021-02-10,49721
Maine,,2021-02-11,49721
Maine,,2021-02-12,49721
Maine,,2021-02-13,49721
Maine,,2021-02-14,49721
Maine,,2021-02-16,64236
Maine,,2021-02-17,65928
Maine,,2021-02-18,65928
Maine,,2021-02-19,75845
Maine,,2021-02-20,75889
Maine,,2021-02-21,76101
Maine,,2021-02-22,92472
Maine,,2021-02-23,93400
Maine,,2021-02-24,96565
Maine,,2021-02-25,96635
Maine,,2021-02-26,96724
Maine,,2021-02-27,108382
Maine,,2021-02-28,108688
Maine,,2021-03-01,108839
Maine,,2021-03-02,108916
Maine,,2021-03-03,108974
Maine,,2021-03-04,109024
Maine,,2021-03-05,128080
Maine,,2021-03-06,134846
Maine,,2021-03-07,135179
Maine,,2021-03-08,148712
Maine,,2021-03-09,152152
Maine,,2021-03-10,156492
Maine,,2021-03-11,157423
Maine,,2021-03-12,172270
Maine,,2021-03-13,172875
Maine,,2021-03-14,185511
Maine,,2021-03-15,190539
Maine,,2021-03-16,192866
Maine,,2021-03-17,193048
Maine,,2021-03-18,193255
Maine,,2021-03-19,204927
Maine,,2021-03-20,205315
Maine,,2021-03-21,205437
Maine,,2021-03-22,220075
Maine,,2021-03-23,221699
Maine,,2021-03-24,221872
Maine,,2021-03-25,231260
Maine,,2021-03-26,238772
Maine,,2021-03-27,247671
Maine,,2021-03-28,254300
Maine,,2021-03-29,259329
Maine,,2021-03-30,260703
Maine,,2021-03-31,264659
Maine,,2021-04-01,271683
Maine,,2021-04-02,283385
Maine,,2021-04-03,294735
Maine,,2021-04-04,308141
Maine,,2021-04-05,318678
Maine,,2021-04-06,319682
Maine,,2021-04-07,326099
Maine,,2021-04-08,336903
Maine,,2021-04-09,351967
Maine,,2021-04-10,368643
Maine,,2021-04-11,369973
Maine,,2021-04-12,371821
Maine,,2021-04-13,398430
Maine,,2021-04-14,404943
Maine,,2021-04-15,414949
Maine,,2021-04-16,423789
Maine,,2021-04-17,432309
Maine,,2021-04-18,433691
Maine,,2021-04-19,448292
Maine,,2021-04-20,451547
Maine,,2021-04-21,455240
Maine,,2021-04-22,464656
Maine,,2021-04-23,476842
Maine,,2021-04-24,486026
Maine,,2021-04-25,486986
Maine,,2021-04-26,487794
Maine,,2021-04-27,503312
Maine,,2021-04-28,510245
Maine,,2021-04-29,517435
Maine,,2021-04-30,528743
Maine,,2021-05-01,539689
Maine,,2021-05-02,539997
Maine,,2021-05-03,540375
Maine,,2021-05-04,557579
Maine,,2021-05-05,564407
Maine,,2021-05-06,573346
Maine,,2021-05-07,586959
Maine,,2021-05-08,597051
Maine,,2021-05-09,597383
Maine,,2021-05-10,598235
Maine,,2021-05-11,620289
Maine,,2021-05-12,626413
Maine,,2021-05-13,635150
Maine,,2021-05-14,645605
Maine,,2021-05-15,653998
Maine,,2021-05-16,654231
Maine,,2021-05-17,654748
Maine,,2021-05-18,669080
Maine,,2021-05-19,673768
Maine,,2021-05-20,680621
Maine,,2021-05-21,689120
Maine,,2021-05-22,696581
Maine,,2021-05-23,697614
Maine,,2021-05-24,698282
Maine,,2021-05-25,710625
Maine,,2021-05-26,714892
Maine,,2021-05-27,720554
Maine,,2021-05-28,726161
Maine,,2021-05-29,731374
Maine,,2021-05-30,731552
Maine,,2021-06-01,731870
Maine,,2021-06-02,738946
Maine,,2021-06-03,742131
Maine,,2021-06-04,746173
Maine,,2021-06-05,750287
Maine,,2021-06-06,750386
Maine,,2021-06-07,750577
Maine,,2021-06-08,759817
Maine,,2021-06-09,763331
Maine,,2021-06-10,768976
Maine,,2021-06-11,769018
Maine,,2021-06-12,774785
Maine,,2021-06-13,780132
Maine,,2021-06-14,780247
Maine,,2021-06-15,789570
Maine,,2021-06-16,789822
Marshall Islands,MHL,2021-01-12,1
Marshall Islands,MHL,2021-01-13,1
Marshall Islands,MHL,2021-01-15,2
Marshall Islands,MHL,2021-01-19,2
Marshall Islands,MHL,2021-01-20,2
Marshall Islands,MHL,2021-01-21,2
Marshall Islands,MHL,2021-01-22,2
Marshall Islands,MHL,2021-01-23,3
Marshall Islands,MHL,2021-01-24,3
Marshall Islands,MHL,2021-01-25,3
Marshall Islands,MHL,2021-01-26,3
Marshall Islands,MHL,2021-01-27,20
Marshall Islands,MHL,2021-01-28,129
Marshall Islands,MHL,2021-01-29,232
Marshall Islands,MHL,2021-01-30,234
Marshall Islands,MHL,2021-01-31,327
Marshall Islands,MHL,2021-02-01,327
Marshall Islands,MHL,2021-02-02,376
Marshall Islands,MHL,2021-02-03,376
Marshall Islands,MHL,2021-02-04,431
Marshall Islands,MHL,2021-02-05,443
Marshall Islands,MHL,2021-02-06,443
Marshall Islands,MHL,2021-02-07,457
Marshall Islands,MHL,2021-02-08,457
Marshall Islands,MHL,2021-02-09,479
Marshall Islands,MHL,2021-02-10,493
Marshall Islands,MHL,2021-02-11,527
Marshall Islands,MHL,2021-02-12,590
Marshall Islands,MHL,2021-02-13,596
Marshall Islands,MHL,2021-02-14,665
Marshall Islands,MHL,2021-02-16,726
Marshall Islands,MHL,2021-02-17,728
Marshall Islands,MHL,2021-02-18,856
Marshall Islands,MHL,2021-02-19,1161
Marshall Islands,MHL,2021-02-20,1218
Marshall Islands,MHL,2021-02-21,1491
Marshall Islands,MHL,2021-02-22,1698
Marshall Islands,MHL,2021-02-23,1848
Marshall Islands,MHL,2021-02-24,2174
Marshall Islands,MHL,2021-02-25,2230
Marshall Islands,MHL,2021-02-26,2270
Marshall Islands,MHL,2021-02-27,2270
Marshall Islands,MHL,2021-02-28,2332
Marshall Islands,MHL,2021-03-01,2332
Marshall Islands,MHL,2021-03-02,2461
Marshall Islands,MHL,2021-03-03,2461
Marshall Islands,MHL,2021-03-04,2669
Marshall Islands,MHL,2021-03-05,2870
Marshall Islands,MHL,2021-03-06,3215
Marshall Islands,MHL,2021-03-07,3261
Marshall Islands,MHL,2021-03-08,3263
Marshall Islands,MHL,2021-03-09,3744
Marshall Islands,MHL,2021-03-10,4041
Marshall Islands,MHL,2021-03-11,4415
Marshall Islands,MHL,2021-03-12,4724
Marshall Islands,MHL,2021-03-13,4753
Marshall Islands,MHL,2021-03-14,4753
Marshall Islands,MHL,2021-03-15,4753
Marshall Islands,MHL,2021-03-16,4787
Marshall Islands,MHL,2021-03-17,5464
Marshall Islands,MHL,2021-03-18,5464
Marshall Islands,MHL,2021-03-19,5464
Marshall Islands,MHL,2021-03-20,6117
Marshall Islands,MHL,2021-03-21,6780
Marshall Islands,MHL,2021-03-22,6780
Marshall Islands,MHL,2021-03-23,6780
Marshall Islands,MHL,2021-03-24,6888
Marshall Islands,MHL,2021-03-25,7072
Marshall Islands,MHL,2021-03-26,7444
Marshall Islands,MHL,2021-03-27,7445
Marshall Islands,MHL,2021-03-28,7551
Marshall Islands,MHL,2021-03-29,7841
Marshall Islands,MHL,2021-03-30,7841
Marshall Islands,MHL,2021-03-31,7952
Marshall Islands,MHL,2021-04-01,8064
Marshall Islands,MHL,2021-04-02,8253
Marshall Islands,MHL,2021-04-03,8467
Marshall Islands,MHL,2021-04-04,8741
Marshall Islands,MHL,2021-04-05,8743
Marshall Islands,MHL,2021-04-06,8874
Marshall Islands,MHL,2021-04-07,9011
Marshall Islands,MHL,2021-04-08,9257
Marshall Islands,MHL,2021-04-09,9258
Marshall Islands,MHL,2021-04-10,9624
Marshall Islands,MHL,2021-04-11,9735
Marshall Islands,MHL,2021-04-12,9786
Marshall Islands,MHL,2021-04-13,9951
Marshall Islands,MHL,2021-04-14,9952
Marshall Islands,MHL,2021-04-15,10028
Marshall Islands,MHL,2021-04-16,10209
Marshall Islands,MHL,2021-04-17,10466
Marshall Islands,MHL,2021-04-18,10466
Marshall Islands,MHL,2021-04-19,10757
Marshall Islands,MHL,2021-04-20,10757
Marshall Islands,MHL,2021-04-21,11024
Marshall Islands,MHL,2021-04-22,11319
Marshall Islands,MHL,2021-04-23,11320
Marshall Islands,MHL,2021-04-24,11321
Marshall Islands,MHL,2021-04-25,11326
Marshall Islands,MHL,2021-04-26,11538
Marshall Islands,MHL,2021-04-27,11573
Marshall Islands,MHL,2021-04-28,11714
Marshall Islands,MHL,2021-04-29,11979
Marshall Islands,MHL,2021-04-30,11981
Marshall Islands,MHL,2021-05-01,12146
Marshall Islands,MHL,2021-05-02,12146
Marshall Islands,MHL,2021-05-03,12292
Marshall Islands,MHL,2021-05-04,12336
Marshall Islands,MHL,2021-05-05,12336
Marshall Islands,MHL,2021-05-06,12334
Marshall Islands,MHL,2021-05-07,12334
Marshall Islands,MHL,2021-05-08,12936
Marshall Islands,MHL,2021-05-09,12976
Marshall Islands,MHL,2021-05-10,12976
Marshall Islands,MHL,2021-05-11,13014
Marshall Islands,MHL,2021-05-12,13014
Marshall Islands,MHL,2021-05-13,13186
Marshall Islands,MHL,2021-05-14,13187
Marshall Islands,MHL,2021-05-15,13187
Marshall Islands,MHL,2021-05-16,13275
Marshall Islands,MHL,2021-05-17,13545
Marshall Islands,MHL,2021-05-18,13547
Marshall Islands,MHL,2021-05-19,13603
Marshall Islands,MHL,2021-05-20,13649
Marshall Islands,MHL,2021-05-21,13704
Marshall Islands,MHL,2021-05-22,13704
Marshall Islands,MHL,2021-05-23,13704
Marshall Islands,MHL,2021-05-24,13704
Marshall Islands,MHL,2021-05-25,13783
Marshall Islands,MHL,2021-05-26,13785
Marshall Islands,MHL,2021-05-27,13787
Marshall Islands,MHL,2021-05-28,13810
Marshall Islands,MHL,2021-05-29,13892
Marshall Islands,MHL,2021-05-30,13971
Marshall Islands,MHL,2021-06-01,13971
Marshall Islands,MHL,2021-06-02,13971
Marshall Islands,MHL,2021-06-03,13971
Marshall Islands,MHL,2021-06-04,13971
Marshall Islands,MHL,2021-06-05,13971
Marshall Islands,MHL,2021-06-06,13971
Marshall Islands,MHL,2021-06-07,13971
Marshall Islands,MHL,2021-06-08,14153
Marshall Islands,MHL,2021-06-09,14275
Marshall Islands,MHL,2021-06-10,14375
Marshall Islands,MHL,2021-06-11,14375
Marshall Islands,MHL,2021-06-12,14376
Marshall Islands,MHL,2021-06-13,14376
Marshall Islands,MHL,2021-06-14,14710
Marshall Islands,MHL,2021-06-15,14710
Marshall Islands,MHL,2021-06-16,14711
Maryland,,2021-01-12,6663
Maryland,,2021-01-13,12706
Maryland,,2021-01-15,15830
Maryland,,2021-01-19,21794
Maryland,,2021-01-20,24355
Maryland,,2021-01-21,28106
Maryland,,2021-01-22,30877
Maryland,,2021-01-23,34090
Maryland,,2021-01-24,37507
Maryland,,2021-01-25,39259
Maryland,,2021-01-26,42228
Maryland,,2021-01-27,48629
Maryland,,2021-01-28,56274
Maryland,,2021-01-29,66582
Maryland,,2021-01-30,76905
Maryland,,2021-01-31,82743
Maryland,,2021-02-01,87039
Maryland,,2021-02-02,88359
Maryland,,2021-02-03,91468
Maryland,,2021-02-04,101425
Maryland,,2021-02-05,115640
Maryland,,2021-02-06,129951
Maryland,,2021-02-07,146335
Maryland,,2021-02-08,150844
Maryland,,2021-02-09,154468
Maryland,,2021-02-10,168844
Maryland,,2021-02-11,181380
Maryland,,2021-02-12,197848
Maryland,,2021-02-13,212923
Maryland,,2021-02-14,231127
Maryland,,2021-02-16,244272
Maryland,,2021-02-17,253696
Maryland,,2021-02-18,265183
Maryland,,2021-02-19,300029
Maryland,,2021-02-20,320657
Maryland,,2021-02-21,342271
Maryland,,2021-02-22,369686
Maryland,,2021-02-23,381870
Maryland,,2021-02-24,398749
Maryland,,2021-02-25,414970
Maryland,,2021-02-26,438535
Maryland,,2021-02-27,463613
Maryland,,2021-02-28,487671
Maryland,,2021-03-01,503576
Maryland,,2021-03-02,513499
Maryland,,2021-03-03,534605
Maryland,,2021-03-04,550801
Maryland,,2021-03-05,568160
Maryland,,2021-03-06,589659
Maryland,,2021-03-07,602926
Maryland,,2021-03-08,628959
Maryland,,2021-03-09,647080
Maryland,,2021-03-10,666478
Maryland,,2021-03-11,688419
Maryland,,2021-03-12,706296
Maryland,,2021-03-13,725097
Maryland,,2021-03-14,740659
Maryland,,2021-03-15,752735
Maryland,,2021-03-16,765676
Maryland,,2021-03-17,782003
Maryland,,2021-03-18,798449
Maryland,,2021-03-19,812403
Maryland,,2021-03-20,814202
Maryland,,2021-03-21,841642
Maryland,,2021-03-22,852814
Maryland,,2021-03-23,864158
Maryland,,2021-03-24,879431
Maryland,,2021-03-25,896207
Maryland,,2021-03-26,919958
Maryland,,2021-03-27,943997
Maryland,,2021-03-28,966962
Maryland,,2021-03-29,980397
Maryland,,2021-03-30,1007396
Maryland,,2021-03-31,1039090
Maryland,,2021-04-01,1075960
Maryland,,2021-04-02,1115176
Maryland,,2021-04-03,1157059
Maryland,,2021-04-04,1186402
Maryland,,2021-04-05,1196806
Maryland,,2021-04-06,1222748
Maryland,,2021-04-07,1258370
Maryland,,2021-04-08,1300334
Maryland,,2021-04-09,1342839
Maryland,,2021-04-10,1398541
Maryland,,2021-04-11,1435290
Maryland,,2021-04-12,1436711
Maryland,,2021-04-13,1498232
Maryland,,2021-04-14,1534499
Maryland,,2021-04-15,1567793
Maryland,,2021-04-16,1609564
Maryland,,2021-04-17,1613116
